x,y,label,region_id,block_id
2612775.0,1267025.0,,region_basel_stadt_core_01,block_0057
2612775.0,1267050.0,,region_basel_stadt_core_01,block_0057
2612775.0,1267075.0,,region_basel_stadt_core_01,block_0057
2612800.0,1267000.0,,region_basel_stadt_core_01,block_0057
2612800.0,1267025.0,,region_basel_stadt_core_01,block_0057
2612800.0,1267050.0,,region_basel_stadt_core_01,block_0057
2612800.0,1267075.0,,region_basel_stadt_core_01,block_0057
2612825.0,1267000.0,,region_basel_stadt_core_01,block_0057
2612825.0,1267025.0,,region_basel_stadt_core_01,block_0057
2612825.0,1267050.0,,region_basel_stadt_core_01,block_0057
2612825.0,1267075.0,,region_basel_stadt_core_01,block_0057
2612150.0,1267650.0,,region_basel_stadt_core_01,block_0058
2612150.0,1267675.0,,region_basel_stadt_core_01,block_0058
2612150.0,1267700.0,,region_basel_stadt_core_01,block_0058
2612150.0,1267725.0,,region_basel_stadt_core_01,block_0058
2612175.0,1267650.0,,region_basel_stadt_core_01,block_0058
2612175.0,1267675.0,,region_basel_stadt_core_01,block_0058
2612175.0,1267700.0,,region_basel_stadt_core_01,block_0058
2612175.0,1267725.0,,region_basel_stadt_core_01,block_0058
2612200.0,1267650.0,,region_basel_stadt_core_01,block_0058
2612200.0,1267675.0,,region_basel_stadt_core_01,block_0058
2612200.0,1267700.0,,region_basel_stadt_core_01,block_0058
2612200.0,1267725.0,,region_basel_stadt_core_01,block_0058
2612225.0,1267650.0,,region_basel_stadt_core_01,block_0058
2612225.0,1267675.0,,region_basel_stadt_core_01,block_0058
2612225.0,1267700.0,,region_basel_stadt_core_01,block_0058
2612225.0,1267725.0,,region_basel_stadt_core_01,block_0058
2611750.0,1268900.0,,region_basel_stadt_core_01,block_0059
2611750.0,1268925.0,,region_basel_stadt_core_01,block_0059
2611750.0,1268950.0,,region_basel_stadt_core_01,block_0059
2611750.0,1268975.0,,region_basel_stadt_core_01,block_0059
2611775.0,1268900.0,,region_basel_stadt_core_01,block_0059
2611775.0,1268925.0,,region_basel_stadt_core_01,block_0059
2611775.0,1268950.0,,region_basel_stadt_core_01,block_0059
2611775.0,1268975.0,,region_basel_stadt_core_01,block_0059
2611800.0,1268900.0,,region_basel_stadt_core_01,block_0059
2611800.0,1268925.0,,region_basel_stadt_core_01,block_0059
2611800.0,1268950.0,,region_basel_stadt_core_01,block_0059
2611800.0,1268975.0,,region_basel_stadt_core_01,block_0059
2611825.0,1268900.0,,region_basel_stadt_core_01,block_0059
2611825.0,1268925.0,,region_basel_stadt_core_01,block_0059
2611825.0,1268950.0,,region_basel_stadt_core_01,block_0059
2611825.0,1268975.0,,region_basel_stadt_core_01,block_0059
2611725.0,1267175.0,,region_basel_stadt_core_01,block_0060
2611725.0,1267200.0,,region_basel_stadt_core_01,block_0060
2611725.0,1267225.0,,region_basel_stadt_core_01,block_0060
2611725.0,1267250.0,,region_basel_stadt_core_01,block_0060
2611750.0,1267175.0,,region_basel_stadt_core_01,block_0060
2611750.0,1267200.0,,region_basel_stadt_core_01,block_0060
2611750.0,1267225.0,,region_basel_stadt_core_01,block_0060
2611750.0,1267250.0,,region_basel_stadt_core_01,block_0060
2611775.0,1267175.0,,region_basel_stadt_core_01,block_0060
2611775.0,1267200.0,,region_basel_stadt_core_01,block_0060
2611775.0,1267225.0,,region_basel_stadt_core_01,block_0060
2611775.0,1267250.0,,region_basel_stadt_core_01,block_0060
2611800.0,1267175.0,,region_basel_stadt_core_01,block_0060
2611800.0,1267200.0,,region_basel_stadt_core_01,block_0060
2611800.0,1267225.0,,region_basel_stadt_core_01,block_0060
2611800.0,1267250.0,,region_basel_stadt_core_01,block_0060
2611525.0,1268450.0,,region_basel_stadt_core_01,block_0061
2611525.0,1268475.0,,region_basel_stadt_core_01,block_0061
2611525.0,1268500.0,,region_basel_stadt_core_01,block_0061
2611525.0,1268525.0,,region_basel_stadt_core_01,block_0061
2611550.0,1268450.0,,region_basel_stadt_core_01,block_0061
2611550.0,1268475.0,,region_basel_stadt_core_01,block_0061
2611550.0,1268500.0,,region_basel_stadt_core_01,block_0061
2611550.0,1268525.0,,region_basel_stadt_core_01,block_0061
2611575.0,1268450.0,,region_basel_stadt_core_01,block_0061
2611575.0,1268475.0,,region_basel_stadt_core_01,block_0061
2611575.0,1268500.0,,region_basel_stadt_core_01,block_0061
2611575.0,1268525.0,,region_basel_stadt_core_01,block_0061
2611600.0,1268450.0,,region_basel_stadt_core_01,block_0061
2611600.0,1268475.0,,region_basel_stadt_core_01,block_0061
2611600.0,1268500.0,,region_basel_stadt_core_01,block_0061
2611600.0,1268525.0,,region_basel_stadt_core_01,block_0061
2612275.0,1267450.0,,region_basel_stadt_core_01,block_0062
2612275.0,1267475.0,,region_basel_stadt_core_01,block_0062
2612275.0,1267500.0,,region_basel_stadt_core_01,block_0062
2612275.0,1267525.0,,region_basel_stadt_core_01,block_0062
2612300.0,1267450.0,,region_basel_stadt_core_01,block_0062
2612300.0,1267475.0,,region_basel_stadt_core_01,block_0062
2612300.0,1267500.0,,region_basel_stadt_core_01,block_0062
2612300.0,1267525.0,,region_basel_stadt_core_01,block_0062
2612325.0,1267450.0,,region_basel_stadt_core_01,block_0062
2612325.0,1267475.0,,region_basel_stadt_core_01,block_0062
2612325.0,1267500.0,,region_basel_stadt_core_01,block_0062
2612325.0,1267525.0,,region_basel_stadt_core_01,block_0062
2612350.0,1267450.0,,region_basel_stadt_core_01,block_0062
2612350.0,1267475.0,,region_basel_stadt_core_01,block_0062
2612350.0,1267500.0,,region_basel_stadt_core_01,block_0062
2612350.0,1267525.0,,region_basel_stadt_core_01,block_0062
2612125.0,1268775.0,,region_basel_stadt_core_01,block_0063
2612125.0,1268800.0,,region_basel_stadt_core_01,block_0063
2612125.0,1268825.0,,region_basel_stadt_core_01,block_0063
2612125.0,1268850.0,,region_basel_stadt_core_01,block_0063
2612150.0,1268775.0,,region_basel_stadt_core_01,block_0063
2612150.0,1268800.0,,region_basel_stadt_core_01,block_0063
2612150.0,1268825.0,,region_basel_stadt_core_01,block_0063
2612150.0,1268850.0,,region_basel_stadt_core_01,block_0063
2612175.0,1268775.0,,region_basel_stadt_core_01,block_0063
2612175.0,1268800.0,,region_basel_stadt_core_01,block_0063
2612175.0,1268825.0,,region_basel_stadt_core_01,block_0063
2612175.0,1268850.0,,region_basel_stadt_core_01,block_0063
2612200.0,1268775.0,,region_basel_stadt_core_01,block_0063
2612200.0,1268800.0,,region_basel_stadt_core_01,block_0063
2612200.0,1268825.0,,region_basel_stadt_core_01,block_0063
2612200.0,1268850.0,,region_basel_stadt_core_01,block_0063
2612325.0,1268075.0,,region_basel_stadt_core_01,block_0064
2612325.0,1268100.0,,region_basel_stadt_core_01,block_0064
2612325.0,1268125.0,,region_basel_stadt_core_01,block_0064
2612325.0,1268150.0,,region_basel_stadt_core_01,block_0064
2612350.0,1268075.0,,region_basel_stadt_core_01,block_0064
2612350.0,1268100.0,,region_basel_stadt_core_01,block_0064
2612350.0,1268125.0,,region_basel_stadt_core_01,block_0064
2612350.0,1268150.0,,region_basel_stadt_core_01,block_0064
2612375.0,1268075.0,,region_basel_stadt_core_01,block_0064
2612375.0,1268100.0,,region_basel_stadt_core_01,block_0064
2612375.0,1268125.0,,region_basel_stadt_core_01,block_0064
2612375.0,1268150.0,,region_basel_stadt_core_01,block_0064
2612400.0,1268075.0,,region_basel_stadt_core_01,block_0064
2612400.0,1268100.0,,region_basel_stadt_core_01,block_0064
2612400.0,1268125.0,,region_basel_stadt_core_01,block_0064
2612400.0,1268150.0,,region_basel_stadt_core_01,block_0064
